id,site_id_no,station_cd,address,adm_cd,adm_nm,hadm_cd,hadm_nm,badm_cd,badm_nm,wgs_x,wgs_y,year
1,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2005
2,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2006
3,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2007
4,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2008
5,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2009
6,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2010
7,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2011
8,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2012
9,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2013
10,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2014
11,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2015
12,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2016
13,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2017
14,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2018
15,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2019
16,111121,A,서울 중구 덕수궁길 15 ,11020,중구,1114052000,소공동,1114016600,서소문동,126.9745006,37.5642278,2020
17,111121,A,서울 중구 정동길 22,11020,중구,1114052000,소공동,1114016700,정동,126.9696248,37.566492,2001
18,111121,A,서울 중구 정동길 22,11020,중구,1114052000,소공동,1114016700,정동,126.9696248,37.566492,2002
19,111121,A,서울 중구 정동길 22,11020,중구,1114052000,소공동,1114016700,정동,126.9696248,37.566492,2003
20,111121,A,서울 중구 정동길 22,11020,중구,1114052000,소공동,1114016700,정동,126.9696248,37.566492,2004
21,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2001
22,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2002
23,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2003
24,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2004
25,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2005
26,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2006
27,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2007
28,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2008
29,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2009
30,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2010
31,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2011
32,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2012
33,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2013
34,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2014
35,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2015
36,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2016
37,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2017
38,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2018
39,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2019
40,111122,B,서울 용산구 한강대로 405,11030,용산구,1117053000,남영동,1117010700,동자동,126.9717319,37.554842,2020
41,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2003
42,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2004
43,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2005
44,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2006
45,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2007
46,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2008
47,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2009
48,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2010
49,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2011
50,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2012
51,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2013
52,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2014
53,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2015
54,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2016
55,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2017
56,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2018
57,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2019
58,111123,A,서울 종로구 종로35가길 19 ,11010,종로구,1111063000,종로5.6가동,1111016200,효제동,127.005049,37.5720489,2020
59,111123,A,서울 종로구 이화동 149-1 ,11010,종로구,1111064000,이화동,1111016500,이화동,127.0043494,37.5769807,2001
60,111123,A,서울 종로구 이화동 149-1 ,11010,종로구,1111064000,이화동,1111016500,이화동,127.0043494,37.5769807,2002
61,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2001
62,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2002
63,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2003
64,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2004
65,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2005
66,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2006
67,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2007
68,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2008
69,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2009
70,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2010
71,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2011
72,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2012
73,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2013
74,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2014
75,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2015
76,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2016
77,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2017
78,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2018
79,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2019
80,111124,B,서울 중구 청계천로 184,11020,중구,1114060500,을지로동,1114015200,주교동,126.9981892,37.568639,2020
81,111125,B,서울 종로구 종로 169,11010,종로구,1111061500,종로1.2.3.4가동,1111016100,종로4가,126.9965511,37.5709228,2008
82,111125,B,서울 종로구 종로 169,11010,종로구,1111061500,종로1.2.3.4가동,1111016100,종로4가,126.9965511,37.5709228,2009
83,111125,B,서울 종로구 종로 169,11010,종로구,1111061500,종로1.2.3.4가동,1111016100,종로4가,126.9965511,37.5709228,2010
84,111125,B,서울 종로구 종로 169,11010,종로구,1111061500,종로1.2.3.4가동,1111016100,종로4가,126.9965511,37.5709228,2011
85,111125,B,서울 종로구 종로 169,11010,종로구,1111061500,종로1.2.3.4가동,1111016100,종로4가,126.9965511,37.5709228,2012
86,111125,B,서울 종로구 종로 169,11010,종로구,1111061500,종로1.2.3.4가동,1111016100,종로4가,126.9965511,37.5709228,2013
87,111125,B,서울 종로구 종로 169,11010,종로구,1111061500,종로1.2.3.4가동,1111016100,종로4가,126.9965511,37.5709228,2014
88,111125,B,서울 종로구 종로 169,11010,종로구,1111061500,종로1.2.3.4가동,1111016100,종로4가,126.9965511,37.5709228,2015
89,111125,B,서울 종로구 종로 169,11010,종로구,1111061500,종로1.2.3.4가동,1111016100,종로4가,126.9965511,37.5709228,2016
90,111125,B,서울 종로구 종로 169,11010,종로구,1111061500,종로1.2.3.4가동,1111016100,종로4가,126.9965511,37.5709228,2017
91,111125,B,서울 종로구 종로 169,11010,종로구,1111061500,종로1.2.3.4가동,1111016100,종로4가,126.9965511,37.5709228,2018
92,111125,B,서울 종로구 종로 169,11010,종로구,1111061500,종로1.2.3.4가동,1111016100,종로4가,126.9965511,37.5709228,2019
93,111125,B,서울 종로구 종로 169,11010,종로구,1111061500,종로1.2.3.4가동,1111016100,종로4가,126.9965511,37.5709228,2020
94,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2001
95,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2002
96,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2003
97,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2004
98,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2005
99,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2006
100,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2007
101,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2008
102,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2009
103,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2010
104,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2011
105,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2012
106,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2013
107,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2014
108,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2015
109,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2016
110,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2017
111,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2018
112,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2019
113,111131,A,서울 용산구 한남대로 136 ,11030,용산구,1117068500,한남동,1117013100,한남동,127.0048634,37.5400424,2020
114,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2001
115,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2002
116,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2003
117,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2004
118,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2005
119,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2006
120,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2007
121,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2008
122,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2009
123,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2010
124,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2011
125,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2012
126,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2013
127,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2014
128,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2015
129,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2016
130,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2017
131,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2018
132,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2019
133,111141,A,서울 광진구 광나루로 571 ,11050,광진구,1121586000,구의2동,1121510300,구의동,127.093546,37.5454509,2020
134,111142,A,서울 성동구 뚝섬로3길 18 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0496929,37.5420426,2019
135,111142,A,서울 성동구 뚝섬로3길 18 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0496929,37.5420426,2020
136,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2001
137,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2002
138,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2003
139,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2004
140,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2005
141,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2006
142,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2007
143,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2008
144,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2009
145,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2010
146,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2011
147,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2012
148,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2013
149,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2014
150,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2015
151,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2016
152,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2017
153,111142,A,서울 성동구 뚝섬로 273 ,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.0418038,37.5430781,2018
154,111143,B,서울 성동구 강변북로 257,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.040222,37.5437681,2009
155,111143,B,서울 성동구 강변북로 257,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.040222,37.5437681,2010
156,111143,B,서울 성동구 강변북로 257,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.040222,37.5437681,2011
157,111143,B,서울 성동구 강변북로 257,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.040222,37.5437681,2012
158,111143,B,서울 성동구 강변북로 257,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.040222,37.5437681,2013
159,111143,B,서울 성동구 강변북로 257,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.040222,37.5437681,2014
160,111143,B,서울 성동구 강변북로 257,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.040222,37.5437681,2015
161,111143,B,서울 성동구 강변북로 257,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.040222,37.5437681,2016
162,111143,B,서울 성동구 강변북로 257,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.040222,37.5437681,2017
163,111143,B,서울 성동구 강변북로 257,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.040222,37.5437681,2018
164,111143,B,서울 성동구 강변북로 257,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.040222,37.5437681,2019
165,111143,B,서울 성동구 강변북로 257,11040,성동구,1120065000,성수1가1동,1120011400,성수동1가,127.040222,37.5437681,2020
166,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2001
167,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2002
168,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2003
169,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2004
170,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2005
171,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2006
172,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2007
173,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2008
174,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2009
175,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2010
176,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2011
177,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2012
178,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2013
179,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2014
180,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2015
181,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2016
182,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2017
183,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2018
184,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2019
185,111151,A,서울 중랑구 용마산로 369 ,11070,중랑구,1126056500,면목본동,1126010100,면목동,127.0940414,37.5849115,2020
186,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2003
187,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2004
188,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2005
189,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2006
190,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2007
191,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2008
192,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2009
193,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2010
194,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2011
195,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2012
196,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2013
197,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2014
198,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2015
199,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2016
200,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2017
201,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2018
202,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2019
203,111152,A,서울 동대문구 천호대로 13길 43 ,11060,동대문구,1123053600,용신동,1123010200,용두동,127.0288403,37.5758512,2020
204,111152,A,서울 동대문구 신설동 109-5 ,11060,동대문구,1123053600,용신동,1123010100,신설동,127.02554,37.5728326,2001
205,111152,A,서울 동대문구 신설동 109-5 ,11060,동대문구,1123053600,용신동,1123010100,신설동,127.02554,37.5728326,2002
206,111153,B,서울 중구 광희동2가 9,11020,중구,1114059000,광희동,1114014900,을지로7가,127.0079,37.56546,2001
207,111153,B,서울 중구 광희동2가 9,11020,중구,1114059000,광희동,1114014900,을지로7가,127.0079,37.56546,2002
208,111153,B,서울 중구 광희동2가 9,11020,중구,1114059000,광희동,1114014900,을지로7가,127.0079,37.56546,2003
209,111153,B,서울 중구 광희동2가 9,11020,중구,1114059000,광희동,1114014900,을지로7가,127.0079,37.56546,2004
210,111153,B,서울 중구 광희동2가 9,11020,중구,1114059000,광희동,1114014900,을지로7가,127.0079,37.56546,2005
211,111153,B,서울 중구 광희동2가 9,11020,중구,1114059000,광희동,1114014900,을지로7가,127.0079,37.56546,2006
212,111153,B,서울 중구 광희동2가 9,11020,중구,1114059000,광희동,1114014900,을지로7가,127.0079,37.56546,2007
213,111153,B,서울 중구 광희동2가 9,11020,중구,1114059000,광희동,1114014900,을지로7가,127.0079,37.56546,2008
214,111153,B,서울 중구 광희동2가 9,11020,중구,1114059000,광희동,1114014900,을지로7가,127.0079,37.56546,2009
215,111153,B,서울 중구 광희동2가 9,11020,중구,1114059000,광희동,1114014900,을지로7가,127.0079,37.56546,2010
216,111153,B,서울 중구 광희동2가 9,11020,중구,1114059000,광희동,1114014900,을지로7가,127.0079,37.56546,2011
